Database,Site,Lat,Lon,Alt,DiurnalRange,Isothermality,TempSeasonality,MaxTempWarmestMonth,MinTempColdestMonth,TempAnnualRange,MeanTempWettestQuarter,MeanTempDriestQuarter,MeanTempWarmestQuarter,MeanTempColdestQuarter,gridMAP,PrecipWettestMonth,PrecipDriestMonth,PrecipSeasonality,PrecipWettestQuarter,PrecipDriestQuarter,PrecipWarmestQuarter,PrecipColdestQuarter,gridElev,gridKoppen,gridCMI,gridNPP,gridPET,gridVPD,gridFCF,gridRSDS,gridHURS,gridCLT,gridSCD,gridGSL,gridSFCWind,gridGST,KoppenDesc,KoppenCode,newMAT,newMAP
GLOPNET,Lamont_S_Africa_10_Kylemore,-33.97,18.97,500,9.783333778381348,52.31728744506836,326.9695739746094,23.200000762939453,4.5,18.700000762939453,9.266666412353516,17.25,17.25,9.266666412353516,743,111,26,52.21757125854492,316,85,85,316,948,9,743,16335,11490,6785,NA,17315,5490,2854,0,365,8679,2856,"Temperate, dry summer, warm summer",Csb,15.55,714.3839999999999
GLOPNET,Lamont_S_Africa_11_Soetanysberg,-33,18.5,50,12.641666412353516,55.936580657958984,384.627685546875,30.299999237060547,7.699999809265137,22.599998474121094,14.216666221618652,22.58333396911621,22.616666793823242,13.316666603088379,367,63,8,65.92581939697266,177,30,31,171,46,6,-948,5628,12105,9191,NA,19992,5688,2136,0,132,3358,2869,"Arid, steppe, hot",BSh,17.9,436.592
GLOPNET,Lamont_S_Africa_12_Salmonsdam,-33,19,488,13.149999618530273,52.60000228881836,446.3760070800781,31.799999237060547,6.800000190734863,25,12.850000381469727,23.53333282470703,23.566667556762695,12.850000381469727,396,68,10,62.630802154541016,186,37,38,186,157,8,-410,13894,11942,9997,NA,20306,5362,2016,0,276,2634,2895,"Temperate, dry summer, hot summer",Csa,15.0167,828.161
GLOPNET,Lamont_S_Africa_13_Salmonsdam,-34.43,19.58,230,10,52.91005325317383,311.4761962890625,25.899999618530273,7,18.899999618530273,12.083333015441895,19.633333206176758,19.633333206176758,12.083333015441895,593,78,27,39.727603912353516,226,84,84,226,298,7,-803,8424,12146,7368,NA,18093,5961,3023,0,249,4875,2874,"Arid, steppe, cold",BSk,16.1167,557.653
GLOPNET,Lamont_S_Africa_14_Herrmanus,-34.38,19.23,369,9.358333587646484,55.049015045166016,276.7626037597656,25.200000762939453,8.199999809265137,17,12.966666221618652,19.700000762939453,19.700000762939453,12.966666221618652,670,96,24,49.16297149658203,280,77,77,280,138,9,-404,11582,10154,7163,NA,18007,6167,2827,0,354,3198,2893,"Temperate, dry summer, warm summer",Csb,16.1333,698.73
GLOPNET,Lamont_S_Africa_2_Stellenbosch,-33.95,18.83,70,11.091667175292969,52.07355499267578,371.5413818359375,28.399999618530273,7.099999904632568,21.299999237060547,12.633333206176758,21.649999618530273,21.649999618530273,12.633333206176758,689,113,17,64.18605041503906,323,60,60,323,71,9,715,19821,10283,7893,NA,18958,5954,2409,0,365,2190,2898,"Temperate, dry summer, warm summer",Csb,16.9583,595.538
GLOPNET,Lamont_S_Africa_3_Opdieberg,-32,19,100,15.533332824707031,55.875301361083984,461.10455322265625,33.599998474121094,5.800000190734863,27.799999237060547,13.100000381469727,24.19999885559082,24.19999885559082,13.100000381469727,243,44,5,65.73321533203125,118,19,19,118,296,6,-1025,4903,12503,10684,NA,20975,5261,1833,0,104,2740,2872,"Arid, steppe, hot",BSh,16.5917,369.29200000000003
GLOPNET,Lamont_S_Africa_4_Matjies_River,-32,21,875,16.733333587646484,52.95358657836914,547.38360595703125,30.799999237060547,-0.800000011920929,31.599998474121094,18.78333282470703,9.216666221618652,21.28333282470703,7.883333206176758,200,31,10,32.68020248413086,75,36,56,41,1246,5,-1046,3786,12134,9857,NA,21725,4867,1672,0,61,3432,2868,"Arid, desert, cold",BWk,13.7167,239.707
GLOPNET,Lamont_S_Africa_5_Algeria,-32.4,19.12,1225,11.75,51.3100471496582,410.5059814453125,24.799999237060547,1.899999976158142,22.899999618530273,7.633333206176758,17.483333587646484,17.616666793823242,7.633333206176758,353,52,15,41.43125915527344,139,50,55,139,1369,9,-751,10970,13249,7699,NA,20454,4750,2104,0,276,6740,2834,"Temperate, dry summer, warm summer",Csb,11.3,719.999999999999
GLOPNET,Lamont_S_Africa_6_Scarborough,-33.5,18.5,102,10.991665840148926,53.61788558959961,355.50299072265625,27.799999237060547,7.300000190734863,20.5,13.133333206176758,20.933332443237305,20.933332443237305,12.300000190734863,520,87,14,64.4219741821289,243,47,47,243,309,9,-861,9389,13332,7921,NA,19704,5718,2323,0,252,5476,2871,"Temperate, dry summer, warm summer",Csb,16.9583,595.538
GLOPNET,Lamont_S_Africa_7_Hopefield,-32.5,18.5,102,13.441666603088379,57.19858169555664,379.99676513671875,30.200000762939453,6.699999809265137,23.5,13.633333206176758,22.066667556762695,22.08333396911621,12.933333396911621,300,52,7,64.60872650146484,142,24,26,142,236,7,-999,6348,13003,8932,NA,20394,5544,2046,0,169,3753,2868,"Arid, steppe, cold",BSk,17.9833,384.86899999999997
GLOPNET,Lamont_S_Africa_9_Jonkershonk,-34,18.92,900,9.833333015441895,52.58466720581055,323.6686096191406,23.700000762939453,5,18.700000762939453,9.75,17.649999618530273,17.649999618530273,9.75,767,115,27,52.51657485961914,327,87,87,327,889,9,875,17127,13102,6809,NA,18874,5701,2877,0,365,7803,2865,"Temperate, dry summer, warm summer",Csb,12.9,1200.000000000001
GLOPNET,Lamont_WA_Darling_Scarp,-31.98,116.07,210,11.266666412353516,48.56321716308594,444.4378356933594,30.5,7.300000190734863,23.200000762939453,12.083333015441895,22.516666412353516,22.83333396911621,12.083333015441895,1020,203,12,83.17741394042969,560,52,61,560,265,8,-444,13326,11799,9427,NA,19622,5463,2376,0,263,3536,2882,"Temperate, dry summer, hot summer",Csa,17.225,1100.0000000000002
GLOPNET,Lamont_WA_Eneabba,-29.82,115.27,100,13.649999618530273,51.90113830566406,483.5616149902344,34.900001525878906,8.600000381469727,26.30000114440918,14.550000190734863,25.983333587646484,26.266666412353516,14.550000190734863,512,110,6,83.66736602783203,282,30,33,282,102,8,-1060,7981,14486,11629,NA,20449,5268,1888,0,205,4636,2894,"Temperate, dry summer, hot summer",Csa,18.4917,479.21500000000003
GLOPNET,Lamont_WA_Esperance,-33.87,121.88,25,9.891666412353516,55.26070785522461,308.7030029296875,26,8.100000381469727,17.899999618530273,12.850000381469727,20.200000762939453,20.383333206176758,12.850000381469727,636,102,18,52.562469482421875,273,67,80,273,30,9,-535,10114,10542,7928,NA,17488,5796,3044,0,365,3642,2896,"Temperate, dry summer, warm summer",Csb,16.5333,555.107
GLOPNET,Lamont_WA_Fitzgerald_River,-34.07,119.43,286,12.333333015441895,58.17609786987305,343.30169677734375,27.600000381469727,6.400000095367432,21.200000762939453,13.033333778381348,20.41666603088379,20.549999237060547,12.183333396911621,481,63,18,34.53955078125,168,69,78,160,41,7,-607,7688,9835,8105,NA,17127,5678,3248,0,216,2624,2881,"Arid, steppe, cold",BSk,16.0417,573.584
GLOPNET,Lamont_WA_Kalbarri,-27.72,114.17,6,13.125,52.710845947265625,428.5835876464844,34.599998474121094,9.699999809265137,24.89999771118164,17.299999237060547,24.350000381469727,26.683332443237305,16.149999618530273,374,85,3,91.9820785522461,223,15,28,213,28,6,-1134,6074,14178,11339,NA,21388,5486,1646,0,172,4061,2912,"Arid, steppe, hot",BSh,20.5917,369.115
GLOPNET,Lamont_WA_Lake_King,-33.1,119.68,310,13.216667175292969,53.078983306884766,444.0311279296875,30.100000381469727,5.199999809265137,24.900001525878906,10.699999809265137,20.100000381469727,21.483333587646484,10.699999809265137,342,43,16,33.51088333129883,125,55,59,125,341,7,-863,5856,11372,8272,NA,18044,5573,2830,0,140,4287,2860,"Arid, steppe, cold",BSk,16.3167,365.184
GLOPNET,Lamont_WA_Merridin_etc,-31.5,118.22,318,13.841667175292969,48.91048049926758,554.52734375,33.900001525878906,5.599999904632568,28.30000114440918,12.733333587646484,20.416667938232422,25.016666412353516,11.533333778381348,323,45,14,42.99750900268555,129,48,49,129,296,6,-1097,5618,13579,10976,NA,19650,5153,2197,0,124,4282,2867,"Arid, steppe, hot",BSh,17.4833,304.361
GLOPNET,Lamont_WA_Millbrook,-35.03,117.88,68,8.908333778381348,54.98971176147461,282.1518249511719,24,7.800000190734863,16.200000762939453,12.100000381469727,18.633333206176758,18.96666717529297,12.100000381469727,882,140,22,57.7096061706543,378,72,83,378,9,9,-375,12268,10373,7325,NA,15671,5868,3971,0,365,4616,2886,"Temperate, dry summer, warm summer",Csb,15.2833,830.684
GLOPNET,Lamont_WA_Stirling_Ranges,-34.52,118.22,300,11.600000381469727,56.58536911010742,344.560546875,26.799999237060547,6.300000190734863,20.5,12.399999618530273,19.600000381469727,19.75,11.433333396911621,469,61,17,40.48627471923828,172,57,65,168,152,7,-623,7966,10150,7068,NA,16249,5904,3407,0,226,4008,2862,"Arid, steppe, cold",BSk,15.4833,680.6840000000001
GLOPNET,Lamont_WA_Walpole,-34.98,116.73,18,8.883333206176758,53.838382720947266,281.25396728515625,24.899999618530273,8.399999618530273,16.5,12.283332824707031,18.75,19.100000381469727,12.283332824707031,1121,190,25,63.760311126708984,513,80,90,513,11,9,-115,15777,10499,7338,NA,15808,5877,3872,0,365,4171,2887,"Temperate, dry summer, warm summer",Csb,14.5417,793.9610000000001
GLOPNET,Lamont_WA_Watheroo,-30.12,115.92,0,13.708333015441895,49.667877197265625,527.30645751953125,34.599998474121094,7,27.599998474121094,14.033333778381348,23.633333206176758,25.71666717529297,12.933333396911621,391,70,8,67.39437103271484,191,31,48,190,230,8,-1069,6304,13650,11251,NA,20159,5236,1964,0,148,4034,2873,"Temperate, dry summer, hot summer",Csa,18.0667,497.338
GLOPNET,Lee_Cedar_Creek2,45.41,-93.21,300,11.966667175292969,26.30036735534668,1209.218994140625,27.899999618530273,-17.600000381469727,45.5,20.316665649414063,-9.533333778381348,20.316665649414063,-9.533333778381348,742,112,20,53.04485321044922,312,68,312,68,276,25,-62,11496,7555,5503,68,14062,5830,3948,149,212,3321,2886,"Cold, no dry season, hot summer",Dfa,6.31667,729.7379999999999
GLOPNET,Lee_NZ_Murchison_Mtns,-45.28,168,1150,8.858333587646484,47.370765686035156,369.1952209472656,18.100000381469727,-0.6000000238418579,18.700000762939453,9.716667175292969,3.3499999046325684,12.433333396911621,3.3499999046325684,1971,261,96,35.943817138671875,665,337,525,337,653,15,1407,11327,6393,3346,78,13147,6761,5341,0,365,3553,2800,"Temperate, no dry season, warm summer",Cfb,5.46667,2224.704
GLOPNET,Lusk_saplings_Cordillera_Pelada,-39.8,-73,870,9.791666984558105,51.26527404785156,334.746337890625,22.299999237060547,3.200000047683716,19.099998474121094,7.950000286102295,15.25,15.633333206176758,7.349999904632568,2177,374,51,68.73381042480469,1079,190,191,1033,77,15,453,15624,7861,5394,NA,15563,6270,3883,0,365,1928,2849,"Temperate, no dry season, warm summer",Cfb,10.625,2794.999999999998
GLOPNET,Lusk_saplings_Cordillera_Pelada,-39.8,-73,1000,9.791666984558105,51.26527404785156,334.746337890625,22.299999237060547,3.200000047683716,19.099998474121094,7.950000286102295,15.25,15.633333206176758,7.349999904632568,2177,374,51,68.73381042480469,1079,190,191,1033,77,15,453,15624,7861,5394,NA,15563,6270,3883,0,365,1928,2849,"Temperate, no dry season, warm summer",Cfb,10.625,2794.999999999998
GLOPNET,Lusk_saplings_Cordillera_Pelada,-39.8,-73,400,9.791666984558105,51.26527404785156,334.746337890625,22.299999237060547,3.200000047683716,19.099998474121094,7.950000286102295,15.25,15.633333206176758,7.349999904632568,2177,374,51,68.73381042480469,1079,190,191,1033,77,15,453,15624,7861,5394,NA,15563,6270,3883,0,365,1928,2849,"Temperate, no dry season, warm summer",Cfb,10.625,2794.999999999998
GLOPNET,Lusk-adults_Concepci n,-36.84,-73.03,30,9.966667175292969,54.4626579284668,303.35498046875,23.200000762939453,4.900000095367432,18.30000114440918,9.583333969116211,16.433334350585938,16.433334350585938,8.933333396911621,1125,242,14,86.43010711669922,642,56,56,592,123,9,362,16688,9319,5827,NA,19108,6226,2872,0,324,1933,2856,"Temperate, dry summer, warm summer",Csb,12.8833,1308.0000000000005
GLOPNET,Lusk-adults_Los Lleuques,-37,-71.47,1000,13.083333015441895,52.54350662231445,448.4054260253906,22,-2.9000000953674316,24.899999618530273,2.7333333492279053,13.050000190734863,13.050000190734863,1.9166667461395264,1277,248,21,80.0172348022461,686,76,76,657,1482,9,1366,9783,9375,4168,190,19413,5462,3194,206,145,5576,2807,"Temperate, dry summer, warm summer",Csb,6.6,1308.0000000000005
GLOPNET,Lusk-adults_Puyehue,-39.8,-73,400,9.791666984558105,51.26527404785156,334.746337890625,22.299999237060547,3.200000047683716,19.099998474121094,7.950000286102295,15.25,15.633333206176758,7.349999904632568,2177,374,51,68.73381042480469,1079,190,191,1033,77,15,453,15624,7861,5394,NA,15563,6270,3883,0,365,1928,2849,"Temperate, no dry season, warm summer",Cfb,10.625,3199.9999999999995
GLOPNET,Marin_Medina_Piritu_Venezuela,10.03,-65.09,43,9.991666793823242,81.8989028930664,56.627105712890625,32,19.799999237060547,12.200000762939453,25.700000762939453,25.433332443237305,26.53333282470703,25.316665649414063,999,171,12,71.30311584472656,472,42,266,58,156,6,-879,12568,15576,10906,NA,21127,6782,3779,0,251,3023,2993,"Arid, steppe, hot",BSh,25.7167,506.00000000000006
GLOPNET,Mediavilla_et_al_Salamanca,41,-5.7,900,11.675000190734863,40.120277404785156,617.83514404296875,29.299999237060547,0.20000000298023224,29.099998474121094,5.816666603088379,20.100000381469727,20.16666603088379,5.166666507720947,571,73,14,40.003456115722656,205,65,69,199,796,7,-552,7681,9253,7120,NA,16621,5700,2948,0,257,3016,2828,"Arid, steppe, cold",BSk,11.8167,513.091
GLOPNET,MidgelySA_Alexandria,-33.75,26.5,100,8.183333396911621,58.4523811340332,207.8132781982422,24.899999618530273,10.899999618530273,14,18.633333206176758,16.366666793823242,20.799999237060547,15.766666412353516,630,71,41,18.93637466430664,193,124,158,137,48,6,-500,11446,10978,8399,NA,16942,6057,2823,0,352,3906,2916,"Arid, steppe, hot",BSh,18.3667,693.537
GLOPNET,MidgelySA_Amatolas,-32.5,27.17,1000,13.308333396911621,61.047401428222656,315.0069274902344,24.600000381469727,2.799999952316284,21.80000114440918,17.899999618530273,10.066666603088379,17.899999618530273,10.066666603088379,700,98,15,54.368133544921875,282,61,282,61,1365,15,-439,12388,11076,6209,NA,17365,5794,3701,0,231,4564,2866,"Temperate, no dry season, warm summer",Cfb,12.9,1023.9999999999997
GLOPNET,MidgelySA_Dukuduku,-32,28.5,50,11.716667175292969,59.77891159057617,270.9369201660156,26.5,6.900000095367432,19.600000381469727,20.75,14.616666793823242,20.899999618530273,14.15000057220459,767,101,16,51.71771240234375,295,66,293,69,623,15,-578,10541,11260,7800,NA,16807,5978,3609,0,166,3177,2910,"Temperate, no dry season, warm summer",Cfb,18.9667,1250.0000000000005
GLOPNET,MidgelySA_Jonkershoek_Mtn,-33.5,19,600,12.833333015441895,51.53948974609375,446.7449645996094,31.799999237060547,6.900000095367432,24.899999618530273,12.883333206176758,23.66666603088379,23.66666603088379,12.883333206176758,578,99,15,64.50337219238281,273,53,53,273,87,8,-557,13832,13368,9464,NA,19655,5584,2240,0,275,4728,2892,"Temperate, dry summer, hot summer",Csa,14.8833,2500.000000000001
GLOPNET,MidgelySA_Jonkershoek_Rip,-33.5,19,350,12.833333015441895,51.53948974609375,446.7449645996094,31.799999237060547,6.900000095367432,24.899999618530273,12.883333206176758,23.66666603088379,23.66666603088379,12.883333206176758,578,99,15,64.50337219238281,273,53,53,273,87,8,-557,13832,13368,9464,NA,19655,5584,2240,0,275,4728,2892,"Temperate, dry summer, hot summer",Csa,14.8833,1600
GLOPNET,MidgelySA_Knysna,-33.97,23.05,300,9.75,54.7752799987793,289.814453125,25.200000762939453,7.400000095367432,17.80000114440918,17.53333282470703,13.683333396911621,20.066667556762695,13.050000190734863,685,83,46,17.472341537475586,208,144,157,158,248,15,-292,12932,9886,7332,NA,17779,6082,2873,0,365,2354,2896,"Temperate, no dry season, warm summer",Cfb,15.0083,869.798
GLOPNET,MidgelySA_Mapelane,-32,28.5,100,11.716667175292969,59.77891159057617,270.9369201660156,26.5,6.900000095367432,19.600000381469727,20.75,14.616666793823242,20.899999618530273,14.15000057220459,767,101,16,51.71771240234375,295,66,293,69,623,15,-578,10541,11260,7800,NA,16807,5978,3609,0,166,3177,2910,"Temperate, no dry season, warm summer",Cfb,18.9667,989.143
GLOPNET,MidgelySA_Sand_Forest,-32.5,27.5,100,11.850000381469727,62.3684196472168,267.2786560058594,25.600000381469727,6.599999904632568,19,19.916667938232422,13.833333015441895,19.916667938232422,13.300000190734863,717,96,16,52.05927658081055,273,63,273,68,856,15,-564,11100,11453,7303,NA,16657,5931,3687,0,185,4407,2897,"Temperate, no dry season, warm summer",Cfb,17.6667,766.905
GLOPNET,MidgelySA_Umtiza,-33.03,27.78,200,8.866666793823242,56.11814498901367,240.9246826171875,25.600000381469727,9.800000190734863,15.800000190734863,18.866666793823242,16.08333396911621,21.383333206176758,15.449999809265137,851,112,32,36.62852096557617,298,107,258,126,185,14,-319,13331,10577,8529,NA,16581,6039,3143,0,365,3227,2919,"Temperate, no dry season, hot summer",Cfa,18.9167,789.867
GLOPNET,MitchellNC_Coweeta,35.05,-83.42,850,13.616666793823242,42.156864166259766,714.51348876953125,28.5,-3.799999952316284,32.29999923706055,4.766666412353516,17.700000762939453,21.100000381469727,3.4666666984558105,1767,182,121,10.430556297302246,490,397,428,465,761,14,694,15980,9890,6136,70,15554,5926,3604,0,365,4270,2853,"Temperate, no dry season, hot summer",Cfa,11.5667,1740.3960000000002
GLOPNET,Miyazawa_Chiba_M,35.72,140.8,20,7.299999713897705,25.978647232055664,728.71307373046875,28.399999618530273,0.30000001192092896,28.100000381469727,22.049999237060547,5.883333206176758,23.91666603088379,5.883333206176758,1493,216,54,39.311561584472656,541,186,492,186,44,14,438,19253,9716,7167,NA,14575,6094,4194,0,365,4152,2892,"Temperate, no dry season, hot summer",Cfa,14.7417,1790.39
GLOPNET,Mooney_etal_81_desert,36.46,-116.86,-59,15.983333587646484,37.519561767578125,970.6964111328125,45.70000076293945,3.0999999046325684,42.60000228881836,14.883333206176758,28.516666412353516,35.95000076293945,12.15000057220459,59,11,1,55.10166931152344,30,6,8,25,-42,4,-1166,1517,12319,23338,NA,20601,4106,1765,0,24,2097,2882,"Arid, desert, hot",BWh,18.6167,133.361
GLOPNET,Mooney_etal_81_old-field,40.1,-88.23,226,10.983333587646484,28.09036636352539,1034.1014404296875,30.5,-8.600000381469727,39.099998474121094,21.483333587646484,-2.133333444595337,23.53333282470703,-2.133333444595337,1013,116,47,26.586688995361328,329,165,319,165,231,25,-17,15006,8871,6733,107,15102,5803,3912,105,256,3278,2895,"Cold, no dry season, hot summer",Dfa,10.7333,981.591
GLOPNET,Mooney_etal83_Jonk_Mtn,-33.83,18.83,600,11.65000057220459,51.77777862548828,393.6070556640625,29.100000381469727,6.599999904632568,22.5,12.216667175292969,21.733333587646484,21.766666412353516,12.216667175292969,689,114,18,63.96986770629883,321,63,65,321,180,8,117,19001,11468,8134,NA,19150,5827,2495,0,327,3448,2891,"Temperate, dry summer, hot summer",Csa,16.9583,2500
GLOPNET,Mulkey9193_BCI_Panama,9.16,-79.85,20,5.75,73.71793365478516,66.51497650146484,30.100000381469727,22.299999237060547,7.80000114440918,25.549999237060547,26.266666412353516,27.066665649414063,25.433334350585938,2213,329,15,62.96686553955078,861,78,393,677,123,2,1213,25465,12963,10066,NA,16703,6926,5401,0,365,2490,2987,"Tropical, monsoon",Am,25.9083,2892.8759999999997
GLOPNET,Nelson_etal_Texas,27.73,-98,82,12.625,43.68511962890625,593.948486328125,35.70000076293945,6.800000190734863,28.900001525878906,26.600000381469727,15.366666793823242,28.91666603088379,14.283333778381348,701,112,31,46.14447021484375,269,100,211,105,49,6,-758,11202,13384,11709,NA,17277,5880,3149,0,172,3673,2955,"Arid, steppe, hot",BSh,22.1,732.568
GLOPNET,Niinemets_Kull94_Estonia_3,58.5865,23.574,8,6.391666889190674,21.81456184387207,815.94378662109375,22.5,-6.800000190734863,29.299999237060547,16.049999237060547,-0.33333343267440796,16.80000114440918,-2.9666666984558105,592,67,31,31.938236236572266,199,94,178,102,6,26,-72,10401,6030,4002,58,10093,6447,4447,139,216,4720,2846,"Cold, no dry season, warm summer",Dfb,6.5485,592
GLOPNET,Niinemets_Kull94_Estonia_19,58.42,26.51,40,8.050000190734863,25.63694190979004,841.17431640625,22.600000381469727,-8.800000190734863,31.400001525878906,14.616666793823242,-0.6000000238418579,16.03333282470703,-4.6666669845581055,622,79,29,34.010398864746094,224,91,220,110,34,26,-16,10583,5708,4027,61,9540,6445,4857,162,197,3759,2854,"Cold, no dry season, warm summer",Dfb,5.441333110809326,622
GLOPNET,Niinemets_Kull98_Tartu,58.5,25,60,7.366666793823242,23.84034538269043,841.71044921875,22.200000762939453,-8.699999809265137,30.900001525878906,14.833333969116211,-0.9999999403953552,16.08333396911621,-4.5,695,79,32,31.592226028442383,230,104,215,139,28,26,105,10583,5295,3915,66,9531,6526,4743,165,193,3505,2852,"Cold, no dry season, warm summer",Dfb,5.26667,652.83
GLOPNET,OleksynPol_Siemanice,51.15,18.06,150,7.983333110809326,29.788557052612305,722.11602783203125,22.899999618530273,-3.9000000953674316,26.799999237060547,17.133333206176758,0.44999998807907104,17.133333206176758,-0.5666666626930237,592,79,27,35.51321792602539,226,91,226,102,199,26,-132,9409,6017,4950,118,10676,6236,4426,95,259,3308,2855,"Cold, no dry season, warm summer",Dfb,8.44167,564.507
GLOPNET,Olivares_Caracas_Venezuela,10.5,-66.88,915,9.691666603088379,76.9179916381836,86.23763275146484,27.399999618530273,14.800000190734863,12.59999942779541,22.41666603088379,20.71666717529297,22.566665649414063,20.566667556762695,901,131,14,56.926631927490234,355,48,241,89,883,3,-539,15149,14193,8931,NA,20217,6675,4708,0,341,1672,2954,"Tropical, savannah",Aw,23.0833,1026.592
GLOPNET,Osada_Thomas_Pasoh,2.98,102.3,100,8.383333206176758,86.42610931396484,47.88719177246094,31.600000381469727,21.899999618530273,9.700000762939453,26.08333396911621,26.549999237060547,27.016666412353516,25.833332061767578,1942,253,102,30.394058227539063,688,321,475,619,122,1,312,21779,13093,11407,NA,17886,6618,5609,0,365,1141,2992,"Tropical, rainforest",Af,25.525,1875.1970000000001
GLOPNET,Poorter_de_Jong_Along_ditch,52.1,5.09,2,7.991666793823242,35.36135482788086,555.81414794921875,22.700000762939453,0.10000000149011612,22.600000381469727,7,5.866666793823242,16.950000762939453,3.383333206176758,811,83,47,16.39591407775879,239,163,205,197,4,15,132,13134,5910,4836,NA,10384,6386,4442,0,365,3272,2833,"Temperate, no dry season, warm summer",Cfb,9.25833,801.7909999999999
GLOPNET,Poorter_de_Jong_Chalk_grassland,51.45,5.4,20,8.516666412353516,36.39601135253906,564.73980712890625,23.299999237060547,-0.10000000149011612,23.399999618530273,4.3333330154418945,5.9666666984558105,17.100000381469727,3.3333332538604736,772,73,46,13.07484245300293,214,163,199,193,18,15,18,12427,6534,5104,NA,10325,6298,4504,0,365,3934,2836,"Temperate, no dry season, warm summer",Cfb,9.83333,804.2370000000001
GLOPNET,Poorter_de_Jong_Dry_heath,51.45,5.4,20,8.516666412353516,36.39601135253906,564.73980712890625,23.299999237060547,-0.10000000149011612,23.399999618530273,4.3333330154418945,5.9666666984558105,17.100000381469727,3.3333332538604736,772,73,46,13.07484245300293,214,163,199,193,18,15,18,12427,6534,5104,NA,10325,6298,4504,0,365,3934,2836,"Temperate, no dry season, warm summer",Cfb,9.83333,804.2370000000001
GLOPNET,Poorter_de_Jong_Dry_open_grassland,51.45,5.4,20,8.516666412353516,36.39601135253906,564.73980712890625,23.299999237060547,-0.10000000149011612,23.399999618530273,4.3333330154418945,5.9666666984558105,17.100000381469727,3.3333332538604736,772,73,46,13.07484245300293,214,163,199,193,18,15,18,12427,6534,5104,NA,10325,6298,4504,0,365,3934,2836,"Temperate, no dry season, warm summer",Cfb,9.83333,804.2370000000001
GLOPNET,Poorter_de_Jong_Poor_hay_meadow,52.1,5.09,2,7.991666793823242,35.36135482788086,555.81414794921875,22.700000762939453,0.10000000149011612,22.600000381469727,7,5.866666793823242,16.950000762939453,3.383333206176758,811,83,47,16.39591407775879,239,163,205,197,4,15,132,13134,5910,4836,NA,10384,6386,4442,0,365,3272,2833,"Temperate, no dry season, warm summer",Cfb,9.25833,801.7909999999999
GLOPNET,Poorter_de_Jong_Quaking_Fen,52.1,5.09,2,7.991666793823242,35.36135482788086,555.81414794921875,22.700000762939453,0.10000000149011612,22.600000381469727,7,5.866666793823242,16.950000762939453,3.383333206176758,811,83,47,16.39591407775879,239,163,205,197,4,15,132,13134,5910,4836,NA,10384,6386,4442,0,365,3272,2833,"Temperate, no dry season, warm summer",Cfb,9.25833,801.7909999999999
GLOPNET,Poorter_de_Jong_Reed_marsh,52.1,5.09,2,7.991666793823242,35.36135482788086,555.81414794921875,22.700000762939453,0.10000000149011612,22.600000381469727,7,5.866666793823242,16.950000762939453,3.383333206176758,811,83,47,16.39591407775879,239,163,205,197,4,15,132,13134,5910,4836,NA,10384,6386,4442,0,365,3272,2833,"Temperate, no dry season, warm summer",Cfb,9.25833,801.7909999999999
GLOPNET,Poorter_de_Jong_Wet_heath,51.45,5.4,20,8.516666412353516,36.39601135253906,564.73980712890625,23.299999237060547,-0.10000000149011612,23.399999618530273,4.3333330154418945,5.9666666984558105,17.100000381469727,3.3333332538604736,772,73,46,13.07484245300293,214,163,199,193,18,15,18,12427,6534,5104,NA,10325,6298,4504,0,365,3934,2836,"Temperate, no dry season, warm summer",Cfb,9.83333,804.2370000000001
GLOPNET,Prado&DeMoraes1997_SAO_CARLOS,-22,-47.9,710,11.016666412353516,62.95238494873047,221.72872924804688,27.299999237060547,9.800000190734863,17.5,22.083332061767578,16.850000381469727,22.116666793823242,16.850000381469727,1434,247,29,69.156341552734375,693,97,608,97,833,14,159,19798,12020,9912,NA,17930,5978,3679,0,365,2511,2940,"Temperate, no dry season, hot summer",Cfa,20.2333,1470.441
GLOPNET,Prior_dry monsoon forest,-12.5,130.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,20602,NA,14456,NA,21107,5987,3387,0,331,NA,3004,NA,NA,27.3083,1575.091
GLOPNET,Prior_open forest,-12.5,130.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,20602,NA,14456,NA,21107,5987,3387,0,331,NA,3004,NA,NA,27.3083,1575.091
GLOPNET,Prior_swamp,-12.5,130.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,20602,NA,14456,NA,21107,5987,3387,0,331,NA,3004,NA,NA,27.3083,1575.091
GLOPNET,Prior_woodland,-12.5,130.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,20602,NA,14456,NA,21107,5987,3387,0,331,NA,3004,NA,NA,27.3083,1575.091
GLOPNET,Pyankov_Tadjikistan_Tadjikistan_high,37.5,75.5,3860,12.491666793823242,32.53038024902344,941.135986328125,11.800000190734863,-26.600000381469727,38.400001525878906,3.4666666984558105,-17.299999237060547,3.4666666984558105,-19.399999618530273,122,21,2,56.74497604370117,51,11,51,13,4950,29,-211,2253,5695,1634,134,19541,5239,3386,352,7,3216,2746,"Polar, tundra",ET,-2.21667,164.138
