Site,Family,Genus,Species,ID,PW,LA,LMA,DepEnv,Common/Rare,Spec #,Notes 1,Notes 2,Notes 3,Notes 4,Margin,Lobation,Size Type,Primary Venation,Normalized Area,LOGAREA
Fifteenmile Creek,?Magnoliaceae,,Dicot III, Dicot III,0.102,11.263,81.4,Back swamp,,SW901 DicotIII 2,Dicot III,WW052,,,,,,,11.263,1.051654084
Fifteenmile Creek,Malvaceae,"""Dombeya""",novi-mundi,"""Dombeya"" novi-mundi",0.164,18.422,97,Back swamp,,SW901 Domb,Dombeya,,,,,,,,18.422,1.265336778
Fifteenmile Creek,Salicaceae,Populus,cinnamomoides,Populus cinnamomoides,0.145,37.988,67,Back swamp,,SW901 Popwyo,Populus wyomingiana,WW008,,,,,,,37.988,1.579646429
Fifteenmile Creek,Betulaceae,Alnus,sp,Alnus sp,0.074,16.966,54.5,Back swamp,,SW902 Alnus,Alnus,WW029,,,,,,,16.966,1.229579463
Fifteenmile Creek,Lauraceae,,Resin dots, Resin dots,0.14,22.513,79.6,Back swamp,,SW903 RD,Resin dots,WW061,,,,,,,22.513,1.352433371
Fifteenmile Creek,Betulaceae,Alnus,sp,Alnus sp,0.137,42.205,61.6,Back swamp,,SW8911 Alnus,Alnus,WW029,,,,,,,42.205,1.625363905
Fifteenmile Creek,Betulaceae,Alnus,sp,Alnus sp,0.068,11.975,58.4,Back swamp,,SW8925 Alnus 2,Alnus,WW029,,,,,,,11.975,1.078275522
Fifteenmile Creek,Betulaceae,Alnus,sp,Alnus sp,0.069,12.697,57.7,Back swamp,,SW8925 Alnus,Alnus,WW029,,,,,,,12.697,1.10370112
Fifteenmile Creek,Betulaceae,Alnus,sp,Alnus sp,0.079,31.257,45.4,Back swamp,,SW9020 Alnus,Alnus,WW029,,,,,,,31.257,1.494947293
Fifteenmile Creek,Juglandaceae,Platycarya,castaneopsis,Platycarya castaneopsis,0.092,12.136,73.2,Back swamp,,SW9022 Platy 2,Platycarya,,,,,,,,12.136,1.084075568
Fifteenmile Creek,Juglandaceae,Platycarya,castaneopsis,Platycarya castaneopsis,0.087,11.684,71.1,Back swamp,,SW9022 Platy,Platycarya,,,,,,,,11.684,1.067591548
Fifteenmile Creek,Betulaceae,Alnus,sp,Alnus sp,0.099,28.241,56,Back swamp,,SW9025 Alnus,Alnus,WW029,,,,,,,28.241,1.450880071
PN,Platanaceae,Macginitiea,gracilis,Macginitiea gracilis,0.185,69.63,64,Aban chan,,0601-14,Macginitiea,,,,,,,,69.63,1.842796395
PN,Fabaceae,,WW040, WW040,0.06,1.523,116.6,Aban chan,,0602-5,Leg 2,WW040,,,,,,,1.523,0.182699903
PN,Fabaceae,,WW040, WW040,0.059,2.398,96.8,Aban chan,,0602-7,Leg 2,WW040,,,,,,,2.398,0.379849179
PN,Fabaceae,,WW040, WW040,0.081,2.561,120.2,Aban chan,,0602-13,Leg 2,WW040,,,,,,,2.561,0.408409578
PN,Fabaceae,,WW040, WW040,0.134,8.573,111.3,Aban chan,,0602-21,Leg 2,WW040,,,,,,,8.573,0.933132824
PN,Fabaceae,,WW040, WW040,0.062,1.997,107.8,Aban chan,,0602-23,Leg 2,WW040,,,,,,,1.997,0.300378065
PN,Fabaceae,,WW040, WW040,0.043,0.561,132.4,Aban chan,,0602-24,Leg 2,WW040,,,,,,,0.561,-0.251037139
PN,Fabaceae,,WW040, WW040,0.048,1.059,113,Aban chan,,0602-26,Leg 2,WW040,,,,,,,1.059,0.02489596
PN,Fabaceae,,WW040, WW040,0.073,4.218,91.8,Aban chan,,0602-63,Leg 2,WW040,,,,,,,4.218,0.625106575
PN,Fabaceae,Machaerium,sp,Machaerium sp,0.112,15.828,76.8,Aban chan,,0602-64,Machaerium,WW007,,,,,,,15.828,1.199426042
PN,Platanaceae,Macginitiea,gracilis,Macginitiea gracilis,0.27,96.824,75.3,Aban chan,,0602-93,Macginitiea,,,,,,,,96.824,1.98598302
PN,Fabaceae,,WW040, WW040,0.065,3.168,93.7,Aban chan,,0602-117,Leg 2,WW040,,,,,,,3.168,0.500785173
PN,Betulaceae,,WW038, WW038,0.107,112.27,35.1,Aban chan,,0602-126,Betulaceous leaf,WW038,,,,,,,112.27,2.050263723
PN,Fabaceae,,WW040, WW040,0.052,1.366,109,Aban chan,,0602-133,Leg 2,WW040,,,,,,,1.366,0.135450699
PN,Fabaceae,,WW040, WW040,0.073,3.483,98.8,Aban chan,,PN Leg 2 A,Leg 2,WW040,,,,,,,3.483,0.541953474
PN,Fabaceae,,WW040, WW040,0.088,5.455,96,Aban chan,,PN Leg 2 C,Leg 2,WW040,,,,,,,5.455,0.736794755
PN,Fabaceae,,WW040, WW040,0.082,4.488,98,Aban chan,,PN Leg 2 D,Leg 2,WW040,,,,,,,4.488,0.652052848
PN,Fabaceae,,WW040, WW040,0.078,3.16,107.8,Aban chan,,PN Leg 2 E1,Leg 2,WW040,,,,,,,3.16,0.499687083
PN,Fabaceae,,WW040, WW040,0.085,4.373,101.7,Aban chan,,PN Leg 2 E2,Leg 2,WW040,,,,,,,4.373,0.640779477
PN,Fabaceae,,WW040, WW040,0.077,2.306,120.4,Aban chan,,PN Leg 2 F,Leg 2,WW040,,,,,,,2.306,0.362859303
PN,Fabaceae,,WW040, WW040,0.065,3.337,91.9,Aban chan,,PN Leg 2 G,Leg 2,WW040,,,,,,,3.337,0.523356207
PN,Fabaceae,,WW040, WW040,0.07,2.841,103.4,Aban chan,,PN Leg 2 H,Leg 2,WW040,,,,,,,2.841,0.453471234
PN,Fabaceae,,WW040, WW040,0.093,3.592,117.4,Aban chan,,PN Leg 2 I,Leg 2,WW040,,,,,,,3.592,0.555336328
PN,Platanaceae,Macginitiea,gracilis,Macginitiea gracilis,0.241,97.346,68.9,Aban chan,,PN Macginitiea 3,Macginitiea,,,,,,,,97.346,1.988318111
PN,Platanaceae,Macginitiea,gracilis,Macginitiea gracilis,0.301,185.142,63.9,Aban chan,,PN Macginitiea 4,Macginitiea,,,,,,,,185.142,2.267504951
PN,Platanaceae,Macginitiea,gracilis,Macginitiea gracilis,0.09,10.822,75.2,Aban chan,,PN Macginitea 5,Macginitiea,,,,,,,,10.822,1.03430753
PN,Platanaceae,Macginitiea,gracilis,Macginitiea gracilis,0.18,77.736,60.1,Aban chan,,PN Macginitiea,Macginitiea,,,,,,,,77.736,1.89062219
PN,Fabaceae,Machaerium,sp,Machaerium sp,0.091,8.653,82.5,Aban chan,,PN Machaerium 2,Machaerium,WW007,,,,,,,8.653,0.937166704
PN,Fabaceae,Machaerium,sp,Machaerium sp,0.095,12.28,74.6,Aban chan,,PN Machaerium a,Machaerium,WW007,,,,,,,12.28,1.089198367
PN,Fabaceae,,WW041, WW041,0.067,3.249,95,Aban chan,,PN pinnate ovate brochi,pinnate ovate brochi,WW041,,,,,,,3.249,0.511749711
CP,,,Snaggle tooth, Snaggle tooth,0.171,38.766,75.4,Aban chan,,0701-39,Snaggle tooth,WW037,,,,,,,38.766,1.588450991
CP,Betulaceae,Alnus,sp,Alnus sp,0.076,4.249,94.4,Back swamp,,0702-7,Alnus,WW029,,,,,,,4.249,0.628286731
CP,?Sapindaceae,Averrhoites,affinis,Averrhoites affinis,0.132,6.409,123,Back swamp,,0703-5,Averrhoites,,,,,,,,6.409,0.806790272
CP,?Sapindaceae,Averrhoites,affinis,Averrhoites affinis,0.159,9.034,124.4,Back swamp,,0704-10,Averrhoites,,,,,,,,9.034,0.955880086
CP,?Sapindaceae,Averrhoites,affinis,Averrhoites affinis,0.127,6.11,121.6,Back swamp,,0704-24,Averrhoites,,,,,,,,6.11,0.78604121
CP,Malvaceae,Dombeya,novi-mundi,Dombeya novi-mundi,0.168,23.556,89.9,Back swamp,,0704 Dombeya,Dombeya,,,,,,,,23.556,1.372101546
CP,?Sapindaceae,Averrhoites,affinis,Averrhoites affinis,0.09,2.289,136,Back swamp,,0705-9,Averrhoites,,,,,,,,2.289,0.359645793
CP,?Sapindaceae,Averrhoites,affinis,Averrhoites affinis,0.177,21.27,97.3,Back swamp,,0705-10,Averrhoites,,,,,,,,21.27,1.32776749
CP,?Sapindaceae,Averrhoites,affinis,Averrhoites affinis,0.135,5.74,130.5,Back swamp,,0705-11,Averrhoites,,,,,,,,5.74,0.758911892
CP,Lauraceae,cf. Phoebe,WW023,cf. Phoebe WW023,0.119,9.102,99.4,Back swamp,,SW0130 Phoebe,Phoebe,WW023,,,,,,,9.102,0.959136831
CP,Lauraceae,cf. Phoebe,WW023,cf. Phoebe WW023,0.088,7.292,85.9,Back swamp,,SW0130 Phoebe 2,Phoebe,WW023,,,,,,,7.292,0.86284666
CP,Lauraceae,cf. Phoebe,WW023,cf. Phoebe WW023,0.104,10.6,84.6,Back swamp,,SW0130 Phoebe 3,Phoebe,WW023,,,,,,,10.6,1.025305865
Elk Creek,Betulaceae,Alnus,sp,Alnus sp,0.105,8.2,94,Back swamp,,BRII_alnus,Alnus,WW029,,,,,,,8.2,0.913813852
Elk Creek,Cercidiphyllaceae,Cercidiphyllum,genetrix,Cercidiphyllum genetrix,0.117,26.396,65.3,Back swamp,,BRII_cerc,Cercidiphyllum,,,,,,,,26.396,1.42153812
Elk Creek,Platanaceae,Platanus,Platanus,Platanus Platanus,0.257,50.264,93.2,Back swamp,,BRII_plat,Platanus,,don't know what this one is?,,,,,,50.264,1.701257047
Elk Creek,Trochodendraceae,Zizyphoides,flabella,Zizyphoides flabella,0.185,15.08,114.8,Back swamp,,BRII_ziz,Zizyphoides,,,,,,,,15.08,1.178401342
Elk Creek,Betulaceae,Alnus,sp,Alnus sp,0.059,7.596,62.3,Back swamp,,EDC0501-24,Alnus,WW029,,,,,,,7.596,0.880584956
Elk Creek,?Sapindaceae,Averrhoites,affinis,Averrhoites affinis,0.188,8.742,143.1,Back swamp,,EDC0502-9,Averrhoites,,,,,,,,8.742,0.941610802
Elk Creek,?Sapindaceae,Averrhoites,affinis,Averrhoites affinis,0.174,5.457,161.5,Back swamp,,EDC0503-82,Averrhoites,,,,,,,,5.457,0.736953954
Elk Creek,Betulaceae,Alnus,sp,Alnus sp,0.061,11.551,54.5,Back swamp,,EDC0505-4,Alnus,WW029,,,,,,,11.551,1.062619584
Elk Creek,Betulaceae,Alnus,sp,Alnus sp,0.062,3.908,83.4,Back swamp,,EDC0505-10,Alnus,WW029,,,,,,,3.908,0.591954555
Elk Creek,?Sapindaceae,Averrhoites,affinis,Averrhoites affinis,0.083,4.966,95.1,Back swamp,,EDC0505-34,Averrhoites,,,,,,,,4.966,0.696006715
Elk Creek,Trochodendraceae,Zizyphoides,flabella,Zizyphoides flabella,0.07,14.902,54.9,Back swamp,,EDC0508-1,Zizyphoides,,,,,,,,14.902,1.173244559
Elk Creek,?Sapindaceae,Averrhoites,affinis,Averrhoites affinis,0.172,12.586,116.4,Back swamp,,HS_aver,Averrhoites,,,,,,,,12.586,1.099887727
Elk Creek,Betulaceae,Alnus,sp,Alnus sp,0.06,15.633,47.9,Back swamp,,SW8830_alnus,Alnus,WW029,,,,,,,15.633,1.194042328
PETM,Fabaceae,,WW002, WW002,0.063,2.411,101.6,Aban chan,,0503-290,?NML,WW002,,,,,,,2.411,0.38219721
PETM,Apocynaceae,,WW051, WW051,0.127,13.896,88.9,Aban chan,,0503-260,Apocyn,WW051,,,,,,,13.896,1.142889805
PETM,Apocynaceae,,WW051, WW051,0.086,9.012,77.8,Aban chan,,0601-173,Apocyn,WW051,,,,,,,9.012,0.954821183
PETM,,,WW006, WW006,0.111,26.08,63,Aban chan,,HB0503-102,Hartley,WW006,,,,,,,26.08,1.416307587
PETM,,,WW006, WW006,0.04,37.718,25.1,Aban chan,,0503-279,Hartley,WW006,,,,,,,37.718,1.576548656
PETM,,,WW006, WW006,0.112,12.305,84.6,Aban chan,,0503-505,Hartley,WW006,,,,,,,12.305,1.090081618
PETM,,,WW006, WW006,0.102,71.5315,40.2,Aban chan,,0601-24,Hartley,WW006,,,,,,,71.5315,1.854497332
PETM,,,WW006, WW006,0.125,24.924,70.2,Aban chan,,0601-89,Hartley,WW006,,,,,,,24.924,1.396617743
PETM,,,WW006, WW006,0.1325,57.944,53.2,Aban chan,,0601-246,Hartley,WW006,,,,,,,57.944,1.763008472
PETM,Fabaceae,,WW001, WW001,0.044,0.576,133.4,Aban chan,,HB111,LNL,WW001,,,,,,,0.576,-0.239577517
PETM,Fabaceae,,WW001, WW001,0.052,0.661,143.8,Aban chan,,HB312,LNL,WW001,,,,,,,0.661,-0.179798541
PETM,Fabaceae,,WW001, WW001,0.053,0.561,155.3,Aban chan,,HB313,LNL,WW001,,,,,,,0.561,-0.251037139
PETM,Fabaceae,,WW001, WW001,0.044,0.706,123.4,Aban chan,,0503-187,LNL,WW001,,,,,,,0.706,-0.151195299
PETM,Fabaceae,,WW001, WW001,0.047,1.645,94,Aban chan,,0601-120,LNL,WW001,,,,,,,1.645,0.216165902
PETM,Fabaceae,,WW001, WW001,0.0445,0.287,175.6,Aban chan,,0601-171_LNLa,LNL,WW001,,,,,,,0.287,-0.542118103
PETM,Fabaceae,,WW001, WW001,0.05,0.3,188.7,Aban chan,,0601-171_LNLb,LNL,WW001,,,,,,,0.3,-0.522878745
PETM,Fabaceae,,WW001, WW001,0.0525,0.234,215.4,Aban chan,,0601-171_LNLc,LNL,WW001,,,,,,,0.234,-0.630784143
PETM,Fabaceae,,WW001, WW001,0.071,0.821,167.9,Aban chan,,0601-206,LNL,WW001,,,,,,,0.821,-0.085656843
PETM,Fabaceae,,WW001, WW001,0.0425,0.514,135.7,Aban chan,,0503F,LNL,WW001,,,,,,,0.514,-0.289036881
PETM,Fabaceae,,WW001, WW001,0.037,0.479,125.4,Aban chan,,0503-LNL-Z,LNL,WW001,,,,,,,0.479,-0.319664487
PETM,Fabaceae,Machaerium,sp,Machaerium sp,0.053,3.979,73.5,Aban chan,,HB0503-79,Machaerium,WW007,,,,,,,3.979,0.599773939
PETM,Fabaceae,Machaerium,sp,Machaerium sp,0.06,6.816,65.8,Aban chan,,HB0503-80,Machaerium,WW007,,,,,,,6.816,0.833529582
PETM,Fabaceae,Machaerium,sp,Machaerium sp,0.074,5.118,86.1,Aban chan,,0503-182,Machaerium,WW007,,,,,,,5.118,0.709100282
PETM,Fabaceae,Machaerium,sp,Machaerium sp,0.0355,2.034,69.9,Aban chan,,0503-238,Machaerium,WW007,,,,,,,2.034,0.308350949
PETM,Fabaceae,Machaerium,sp,Machaerium sp,0.057,4.752,72.6,Aban chan,,0503-544,Machaerium,WW007,,,,,,,4.752,0.676876432
PETM,Fabaceae,Machaerium,sp,Machaerium sp,0.085,3.383,112.2,Aban chan,,0601-27,Machaerium,WW007,,,,,,,3.383,0.529301998
PETM,Fabaceae,Machaerium,sp,Machaerium sp,0.044,2.242,79.4,Aban chan,,0601-50,Machaerium,WW007,,,,,,,2.242,0.350635608
PETM,Fabaceae,Machaerium,sp,Machaerium sp,0.12,9.368,98.9,Aban chan,,0601-1185,Machaerium,WW007,,,,,,,9.368,0.971646882
PETM,,,MAT, MAT,0.249,93.578,71.7,Aban chan,,0503-562,MAT,,,,,,,,93.578,1.971173759
PETM,,,MAT, MAT,0.312,115.01,78.8,Aban chan,,0601-23,MAT,,,,,,,,115.01,2.060735603
PETM,Fabaceae,,WW002, WW002,0.071,2.425,111,Aban chan,,0601-134,NML,WW002,,,,,,,2.425,0.384711743
PETM,Fabaceae,,WW002, WW002,0.075,2.595,112.8,Aban chan,,0601-258,NML,WW002,,,,,,,2.595,0.414137362
PETM,Fabaceae,,WW002, WW002,0.059,3.271,86,Aban chan,,0601-1193,NML,WW002,,,,,,,3.271,0.514680544
PETM,,,WW011, WW011,0.182,39.852,78.2,Aban chan,,0601-198,plain phat,WW011,,,,,,,39.852,1.600450122
PETM,Salicaceae,Populus,cinnamomoides,Populus cinnamomoides,0.232,21.768,118.6,Aban chan,,0503-176,Populus,WW008,,,,,,,21.768,1.337818529
PETM,Anacardiaceae,cf Rhus,WW014,cf Rhus WW014,0.075,3.148,104.8,Aban chan,,0503-511,Rhus,WW014,,,,,,,3.148,0.498034724
PETM,Anacardiaceae,cf Rhus,WW014,cf Rhus WW014,0.073,5.102,85.4,Aban chan,,0601-217,Rhus,WW014,,,,,,,5.102,0.707740454
PETM,,,WW004, WW004,0.085,22.71,54.2,Aban chan,,0503-200,Slim,WW004,,,,,,,22.71,1.356217134
PETM,,,WW004, WW004,0.112,45.514,51.3,Aban chan,,0601-197,Slim,WW004,,,,,,,45.514,1.658145005
PETM,,,WW024, WW024,0.103,4.658,115,Aban chan,,0503-264,string vein,WW024,,,,,,,4.658,0.668199484
PETM,,,WW003, WW003,0.2335,38.398,96,Aban chan,,0503-220,Triprime,WW003,,,,,,,38.398,1.584308604
Daiye Spa,Betulaceae,,FU744, FU744,0.055,19.2,41.4,Aban chan,,9819Bet,Bet,FU744,,,,,,,19.2,1.283301229
Daiye Spa,?Sapindaceae,,FU745, FU745,0.163,20.276,93.1,Aban chan,,9819A,Bucket,FU745,,,,,,,20.276,1.306982283
Daiye Spa,Cercidiphyllaceae,Cercidiphyllum,genetrix,Cercidiphyllum genetrix,0.148,22.46,83.1,Aban chan,,9819-2,Cerc,,,,,,,,22.46,1.351409752
Daiye Spa,Cercidiphyllaceae,Cercidiphyllum,genetrix,Cercidiphyllum genetrix,0.108,16.236,74,Aban chan,,9819-60,Cerc,,,,,,,,16.236,1.210479043
Daiye Spa,Cercidiphyllaceae,Cercidiphyllum,genetrix,Cercidiphyllum genetrix,0.083,16.258,60.5,Aban chan,,9819-83,Cerc,,,,,,,,16.258,1.211067119
Daiye Spa,Cercidiphyllaceae,Cercidiphyllum,genetrix,Cercidiphyllum genetrix,0.068,23.461,45.1,Aban chan,,0506-137,Cerc,,,,,,,,23.461,1.37034652
Daiye Spa,Cercidiphyllaceae,Cercidiphyllum,genetrix,Cercidiphyllum genetrix,0.064,19.295,46.4,Aban chan,,0506-180,Cerc,,,,,,,,19.295,1.285444783
Daiye Spa,Cercidiphyllaceae,Cercidiphyllum,genetrix,Cercidiphyllum genetrix,0.114,21.143,69.7,Aban chan,,9819F,Cerc,,,,,,,,21.143,1.32516661
Daiye Spa,,,FU749, FU749,0.209,31.477,95.1,Aban chan,,0506-46,entire leaf b,FU749,,,,,,,31.477,1.497993334
Daiye Spa,,,FU750, FU750,0.114,6.38,110.2,Aban chan,,9819-70,legume,FU750,,,,,,,6.38,0.804820679
Daiye Spa,,,FU750, FU750,0.148,6.388,134.4,Aban chan,,0506-77,legume,FU750,,,,,,,6.388,0.805364907
Daiye Spa,,,FU750, FU750,0.274,16.562,149.5,Aban chan,,0506-80,legume,FU750,,,,,,,16.562,1.21911278
Daiye Spa,,,FU750, FU750,0.196,11.511,133,Aban chan,,0506-82,legume,FU750,,,,,,,11.511,1.061113054
Daiye Spa,,,FU750, FU750,0.132,9.647,105.2,Aban chan,,9819Legume,legume,FU750,,,,,,,9.647,0.984392279
Daiye Spa,,,FU750, FU750,0.15,7.806,125.8,Aban chan,,994legume,legume,FU750,,,,,,,7.806,0.892428547
Daiye Spa,Platanaceae,Macginitiea,gracilis,Macginitiea gracilis,0.078,11.1,66.7,Aban chan,,9819-39,macginitiea,,,,,,,,11.1,1.045322979
Daiye Spa,Platanaceae,Macginitiea,gracilis,Macginitiea gracilis,0.133,49.591,56.6,Aban chan,,0506-192,macginitiea,,,,,,,,49.591,1.695402866
Daiye Spa,Platanaceae,Platanus,raynoldsii,Platanus raynoldsii,0.156,21.126,88.6,Aban chan,,0506-33,platanus,,,,,,,,21.126,1.324817275
Daiye Spa,Platanaceae,Platanus,raynoldsii,Platanus raynoldsii,0.139,40.102,63.5,Aban chan,,994TT,platanus,,,,,,,,40.102,1.603166033
Dead Platypus,Cercidiphyllaceae,Cercidiphyllum,genetrix,Cercidiphyllum genetrix,0.113,16.13,76.8,Aban chan,,0706-7,Cercidiphyllum,,,,,,,,16.13,1.207634367
Dead Platypus,?Sapindaceae,Averrhoites,affinis,Averrhoites affinis,0.083,9.163,75.3,Aban chan,,0706-25,Averrhoites,,,,,,,,9.163,0.962037687
Dead Platypus,Betulaceae,,FU741, FU741,0.065,7.16,68.6,Aban chan,,0706-40,Betulaceous leaf,FU741,,,,,,,7.16,0.854913022
Dead Platypus,?Sapindaceae,Averrhoites,affinis,Averrhoites affinis,0.086,8.419,79.9,Aban chan,,0706-43 B,Averrhoites,,,,,,,,8.419,0.92526051
Dead Platypus,Nyssaceae,Davidia,antiqua,Davidia antiqua,0.315,137.41,74.1,Aban chan,,0706-44 A,Davidia,,,,,,,,137.41,2.13801834
Dead Platypus,?Sapindaceae,Averrhoites,affinis,Averrhoites affinis,0.175,20.004,98.8,Aban chan,,0706-44 B,Averrhoites,,,,,,,,20.004,1.301116846
Dead Platypus,Trochodendraceae,Zizyphoides,flabella,Zizyphoides flabella,0.139,24.153,77.1,Aban chan,,0706-52,Zizyphoides,,,,,,,,24.153,1.382971081
Dead Platypus,?Sapindaceae,Averrhoites,affinis,Averrhoites affinis,0.116,3.469,140.9,Aban chan,,0706-59 A,Averrhoites,,,,,,,,3.469,0.5402043
Dead Platypus,?Sapindaceae,Averrhoites,affinis,Averrhoites affinis,0.083,1.548,148.5,Aban chan,,0706-59 B,Averrhoites,,,,,,,,1.548,0.189770956
Dead Platypus,?Sapindaceae,Averrhoites,affinis,Averrhoites affinis,0.11,2.871,145.4,Aban chan,,0706-59 C,Averrhoites,,,,,,,,2.871,0.458033192
Dead Platypus,?Sapindaceae,,FU745, FU745,0.089,20.49,58.4,Aban chan,,0706-66,Bucket,FU745,,,,,,,20.49,1.311541958
Dead Platypus,Betulaceae,,FU741, FU741,0.073,24.694,46.7,Aban chan,,0706-84,Betulaceous leaf,FU741,,,,,,,24.694,1.392591444
Dead Platypus,?Sapindaceae,Averrhoites,affinis,Averrhoites affinis,0.299,20.6628,146.9,Aban chan,,0706-101,Averrhoites,,,,,,,,20.6628,1.315189172
Dead Platypus,Nyssaceae,Davidia,antique,Davidia antique,0.205,39.35,86.1,Aban chan,,0706-102,Davidia,,,,,,,,39.35,1.594944737
Dead Platypus,Trochodendraceae,Zizyphoides,flabella,Zizyphoides flabella,0.058,5.482,69.7,Aban chan,,0706-121,Zizyphoides,,,,,,,,5.482,0.738939031
Dead Platypus,Betulaceae,,FU741, FU741,0.07,10.323,63.2,Aban chan,,0706-129,Betulaceous leaf,FU741,,,,,,,10.323,1.013805927
Dead Platypus,Platanaceae,Platanus,raynoldsii,Platanus raynoldsii,0.097,10.371,80.9,Aban chan,,0706-137,Platanus,,,,,,,,10.371,1.015820634
Dead Platypus,,,FU739, FU739,0.043,5.275,56.2,Aban chan,,0706-139,X-mas tree leaf,FU739,,,,,,,5.275,0.722222464
Dead Platypus,Platanaceae,Platanus,raynoldsii,Platanus raynoldsii,0.169,20.254,95.7,Aban chan,,0706-145,Platanus,,,,,,,,20.254,1.306510806
Dead Platypus,Trochodendraceae,Zizyphoides,flabella,Zizyphoides flabella,0.061,5.531,72.2,Aban chan,,0706-154,Zizyphoides,,,,,,,,5.531,0.742803658
Dead Platypus,?Sapindaceae,Averrhoites,affinis,Averrhoites affinis,0.127,12.44,92.7,Aban chan,,0706-162,Averrhoites,,,,,,,,12.44,1.09482038
Dead Platypus,Trochodendraceae,Zizyphoides,flabella,Zizyphoides flabella,0.081,9.689,72.3,Aban chan,,0706-163,Zizyphoides,,,,,,,,9.689,0.986278956
Dead Platypus,?Sapindaceae,Averrhoites,affinis,Averrhoites affinis,0.2,15.211,121.5,Aban chan,,0706-167,Averrhoites,,,,,,,,15.211,1.182157766
Dead Platypus,Betulaceae,,FU741, FU741,0.065,4.961,79,Aban chan,,0706 Betulaceous leaf,Betulaceous leaf,FU741,,,,,,,4.961,0.695569227
Dead Platypus,,,FU736, FU736,0.091,13.964,68.8,Aban chan,,0706 Glandular big tooth,Glandular big tooth,FU736,,,,,,,13.964,1.14500984
Dead Platypus,Trochodendraceae,Zizyphoides,flabella,Zizyphoides flabella,0.108,10.374,87.8,Aban chan,,0706 Zizyphoides,Zizyphoides,,,,,,,,10.374,1.015946244
Lurd Leaves,Sapindaceae,Aesculus,hickeyi,Aesculus hickeyi,0.176,26.002,89.8,Aban chan,,275,Aesculus,,,,,,,,26.002,1.415006754
Lurd Leaves,?Cercidiphyllaceae/?Vitaceae,"""Ampelopsis""",acerifolia,"""Ampelopsis"" acerifolia",0.098,6.172,99.4,Aban chan,,76,Ampelopsis,,,,,,,,6.172,0.790425917
Lurd Leaves,?Cercidiphyllaceae/?Vitaceae,"""Ampelopsis""",acerifolia,"""Ampelopsis"" acerifolia",0.147,25.714,78.5,Aban chan,,273,Ampelopsis,,,,,,,,25.714,1.41016964
Lurd Leaves,Nyssaceae,Browniea,serrata,Browniea serrata,0.058,13.526,49.3,Aban chan,,151,Brownei,,,,,,,,13.526,1.131169383
Lurd Leaves,Nyssaceae,Browniea,serrata,Browniea serrata,0.157,40.104,69.7,Aban chan,,208,Brownei,,,,,,,,40.104,1.603187692
Lurd Leaves,Celtidaceae,"""Celtis""",peracuminata,"""Celtis"" peracuminata",0.084,14.617,63.6,Aban chan,,93,Celtis,,,,,,,,14.617,1.164858247
Lurd Leaves,Celtidaceae,"""Celtis""",peracuminata,"""Celtis"" peracuminata",0.086,3.828,108,Aban chan,,95,Celtis,,,,,,,,3.828,0.582971929
Lurd Leaves,Cercidiphyllaceae,Cercidiphyllum,genetrix,Cercidiphyllum genetrix,0.059,1.533,114.8,Aban chan,,209,Cercidiphyllum,,,,,,,,1.533,0.185542155
Lurd Leaves,Ulmaceae,Chaetoptelea,microphylla,Chaetoptelea microphylla,0.108,6.753,103.4,Aban chan,,121,Chaet,,,,,,,,6.753,0.82949675
Lurd Leaves,Ulmaceae,Chaetoptelea,microphylla,Chaetoptelea microphylla,0.038,4.777,53.2,Aban chan,,130,Chaet,,,,,,,,4.777,0.679155241
Lurd Leaves,Lauraceae,,lobed Persites, lobed Persites,0.25,40.2,99.4,Aban chan,,67,lobed Persites,,is this the same as the other Persites?,,,,,,40.2,1.604226053
Lurd Leaves,Lauraceae,Persites,argutus,Persites argutus,0.087,14.081,66.2,Aban chan,,29,Persites,,,,,,,,14.081,1.148633498
Lurd Leaves,Lauraceae,Persites,argutus,Persites argutus,0.126,19.175,78.1,Aban chan,,44,Persites,,,,,,,,19.175,1.282735373
Lurd Leaves,Lauraceae,Persites,argutus,Persites argutus,0.102,5.751,105.3,Aban chan,,46,Persites,,,,,,,,5.751,0.759743368
Lurd Leaves,Lauraceae,Persites,argutus,Persites argutus,0.101,17.958,67.6,Aban chan,,48,Persites,,,,,,,,17.958,1.254257967
Lurd Leaves,Lauraceae,Persites,argutus,Persites argutus,0.065,4.298,83.4,Aban chan,,132,Persites,,,,,,,,4.298,0.633266411
Lurd Leaves,Lauraceae,Persites,argutus,Persites argutus,0.123,11.6,92.9,Aban chan,,150,Persites,,,,,,,,11.6,1.064457989
Lurd Leaves,Lauraceae,Persites,argutus,Persites argutus,0.135,7.616,117.2,Aban chan,,sample,Persites,,,,,,,,7.616,0.881726935
Lurd Leaves,Lauraceae,Persites,argutus,Persites argutus,0.185,16.004,112.2,Aban chan,,220,Persites,,,,,,,,16.004,1.204228543
Lurd Leaves,Lauraceae,Persites,argutus,Persites argutus,0.135,18.928,82.7,Aban chan,,241,Persites,,,,,,,,18.928,1.277104727
Lurd Leaves,Lauraceae,Persites,argutus,Persites argutus,0.142,23.79,78.8,Aban chan,,246,Persites,,,,,,,,23.79,1.376394442
Lurd Leaves,Platanaceae,Platanus,raynoldsii,Platanus raynoldsii,0.077,7.62,76.3,Aban chan,,99,Platanus,,,,,,,,7.62,0.881954971
